unique_id,name_id,surname,first_name,common_name,display_name,gender,title,electorate,birth_date,death_date,form1,form2,form3,form4,form5,source
Brodtmann1963,30540,Brodtmann,Gai,,"Brodtmann, Gai",female,,Canberra,1963-11-24,,Ms Gai Brodtmann,Ms Brodtmann,MS GAI BRODTMANN,MS BRODTMANN,Brodtmann,AustralianPoliticians
Brough1961,2K6,Brough,Malcolm,Mal,"Brough, Mal",male,,Fisher,1961-12-29,,Mr Mal Brough,Mr Brough,MR MAL BROUGH,MR BROUGH,Brough,AustralianPoliticians
Brown1843,JSK,Brown,Joseph,,"Brown, Joseph",male,,Indi,1844-02-07,1925-09-28,Mr Joseph Brown,Mr Brown,MR JOSEPH BROWN,MR BROWN,Brown,AustralianPoliticians
Brown1861,JSM,Brown,Thomas,,"Brown, Thomas",male,,Calare,1861-10-06,1934-03-23,Mr Thomas Brown,Mr Brown,MR THOMAS BROWN,MR BROWN,Brown,AustralianPoliticians
Brown1894,JSI,Brown,Geoffrey,,"Brown, Geoffrey",male,,McMillan,1894-04-25,1955-10-14,Mr Geoffrey Brown,Mr Brown,MR GEOFFREY BROWN,MR BROWN,Brown,AustralianPoliticians
Brown1931,OD4,Brown,John,,"Brown, John",male,,Parramatta,1931-12-19,,Mr John Brown,Mr Brown,MR JOHN BROWN,MR BROWN,Brown,AustralianPoliticians
Brown1933,5A5,Brown,Robert,"Bob, MP","Brown, Bob, MP",male,,Charlton,1933-12-02,,"Mr Bob, MP Brown",Mr Brown,"MR BOB, MP BROWN",MR BROWN,Brown,AustralianPoliticians
Brown1940,PD4,Brown,Neil,,"Brown, Neil",male,,Menzies,1940-02-22,,Mr Neil Brown,Mr Brown,MR NEIL BROWN,MR BROWN,Brown,AustralianPoliticians
Brownbill1914,JSO,Brownbill,Kay,,"Brownbill, Kay",female,,Kingston,1914-07-21,2002-02-03,Ms Kay Brownbill,Ms Brownbill,MS KAY BROWNBILL,MS BROWNBILL,Brownbill,AustralianPoliticians
Browne1924,JSQ,Browne,Peter,,"Browne, Peter",male,,Kalgoorlie,1924-07-15,2000-09-11,Mr Peter Browne,Mr Browne,MR PETER BROWNE,MR BROWNE,Browne,AustralianPoliticians
Bruce1883,F4B,Bruce,Stanley,,"Bruce, Stanley",male,,Flinders,1883-04-15,1967-08-25,Mr Stanley Bruce,Mr Bruce,MR STANLEY BRUCE,MR BRUCE,Bruce,AustralianPoliticians
Bruce1884,JSS,Bruce,Henry,Harry,"Bruce, Harry",male,,Leichhardt,1884-05-16,1958-10-11,Mr Harry Bruce,Mr Bruce,MR HARRY BRUCE,MR BRUCE,Bruce,AustralianPoliticians
Brumby1953,1F4,Brumby,John,,"Brumby, John",male,,Bendigo,1953-04-21,,Mr John Brumby,Mr Brumby,MR JOHN BRUMBY,MR BRUMBY,Brumby,AustralianPoliticians
Bryant1914,JSU,Bryant,Gordon,,"Bryant, Gordon",male,,Wills,1914-08-03,1991-01-14,Mr Gordon Bryant,Mr Bryant,MR GORDON BRYANT,MR BRYANT,Bryant,AustralianPoliticians
Bryson1898,JSW,Bryson,William,Bill,"Bryson, Bill",male,,Wills,1898-02-24,1973-03-02,Mr Bill Bryson,Mr Bryson,MR BILL BRYSON,MR BRYSON,Bryson,AustralianPoliticians
Buchanan1905,JSY,Buchanan,Alexander,Alex,"Buchanan, Alex",male,,McMillan,1905-10-04,1985-09-10,Mr Alex Buchanan,Mr Buchanan,MR ALEX BUCHANAN,MR BUCHANAN,Buchanan,AustralianPoliticians
Buchholz1968,230531,Buchholz,Scott,,"Buchholz, Scott",male,,Wright,1968-03-27,,Mr Scott Buchholz,Mr Buchholz,MR SCOTT BUCHHOLZ,MR BUCHHOLZ,Buchholz,AustralianPoliticians
Bungey1934,JT9,Bungey,Melville,Mel,"Bungey, Mel",male,,Canning,1934-08-30,,Mr Mel Bungey,Mr Bungey,MR MEL BUNGEY,MR BUNGEY,Bungey,AustralianPoliticians
Burchell1883,JTC,Burchell,Reginald,,"Burchell, Reginald",male,,Fremantle,1883-05-20,1955-06-20,Mr Reginald Burchell,Mr Burchell,MR REGINALD BURCHELL,MR BURCHELL,Burchell,AustralianPoliticians
Burke1910,JTF,Burke,Thomas,Tom,"Burke, Tom",male,,Perth,1910-08-28,1973-01-17,Mr Tom Burke,Mr Burke,MR TOM BURKE,MR BURKE,Burke,AustralianPoliticians
Burke1966,83S,Burke,Anna,,"Burke, Anna",female,,Chisholm,1966-01-01,,Ms Anna Burke,Ms Burke,MS ANNA BURKE,MS BURKE,Burke,AustralianPoliticians
Burke1969,DYW,Burke,Anthony,Tony,"Burke, Tony",male,,Watson,1969-11-04,,Mr Tony Burke,Mr Burke,MR TONY BURKE,MR BURKE,Burke,AustralianPoliticians
Burney1957,8GH,Burney,Linda,,"Burney, Linda",female,,Barton,1957-04-25,,Ms Linda Burney,Ms Burney,MS LINDA BURNEY,MS BURNEY,Burney,AustralianPoliticians
Burns1869,JTI,Burns,George,,"Burns, George",male,,Illawarra,1869-04-19,1932-08-15,Mr George Burns,Mr Burns,MR GEORGE BURNS,MR BURNS,Burns,AustralianPoliticians
Burns1933,JTM,Burns,William,,"Burns, William",male,,Isaacs,1933-10-22,2009-03-16,Mr William Burns,Mr Burns,MR WILLIAM BURNS,MR BURNS,Burns,AustralianPoliticians
Burns1987,278522,Burns,Joshua,Josh,"Burns, Josh",male,,Macnamara,1987-02-06,,Mr Josh Burns,Mr Burns,MR JOSH BURNS,MR BURNS,Burns,AustralianPoliticians
Burr1939,3F4,Burr,Maxwell,Max,"Burr, Max",male,,Lyons,1939-01-09,,Mr Max Burr,Mr Burr,MR MAX BURR,MR BURR,Burr,AustralianPoliticians
Bury1913,JTP,Bury,Leslie,Les,"Bury, Les",male,,Wentworth,1913-02-25,1986-09-07,Mr Les Bury,Mr Bury,MR LES BURY,MR BURY,Bury,AustralianPoliticians
Butler1970,HWK,Butler,Mark,,"Butler, Mark",male,,Hindmarsh,1970-07-08,,Mr Mark Butler,Mr Butler,MR MARK BUTLER,MR BUTLER,Butler,AustralianPoliticians
Butler1977,248006,Butler,Terri,,"Butler, Terri",female,,Griffith,1977-11-28,,Ms Terri Butler,Ms Butler,MS TERRI BUTLER,MS BUTLER,Butler,AustralianPoliticians
Byrne1962,008K0,Byrne,Anthony,,"Byrne, Anthony",male,,Holt,1962-12-01,,Mr Anthony Byrne,Mr Byrne,MR ANTHONY BYRNE,MR BYRNE,Byrne,AustralianPoliticians
Cadman1937,SD4,Cadman,Alan,,"Cadman, Alan",male,,Mitchell,1937-07-26,,Mr Alan Cadman,Mr Cadman,MR ALAN CADMAN,MR CADMAN,Cadman,AustralianPoliticians
Cairns1914,1V4,Cairns,James,Jim,"Cairns, Jim",male,,Lalor,1914-10-04,2003-10-12,Mr Jim Cairns,Mr Cairns,MR JIM CAIRNS,MR CAIRNS,Cairns,AustralianPoliticians
Cairns1929,JTS,Cairns,Kevin,,"Cairns, Kevin",male,,Lilley,1929-05-15,1984-07-06,Mr Kevin Cairns,Mr Cairns,MR KEVIN CAIRNS,MR CAIRNS,Cairns,AustralianPoliticians
Calder1916,JTW,Calder,Stephen,Sam,"Calder, Sam",male,,Northern Territory,1916-08-10,2008-09-30,Mr Sam Calder,Mr Calder,MR SAM CALDER,MR CALDER,Calder,AustralianPoliticians
Calwell1896,BV8,Calwell,Arthur,,"Calwell, Arthur",male,,Melbourne,1896-08-28,1973-07-08,Mr Arthur Calwell,Mr Calwell,MR ARTHUR CALWELL,MR CALWELL,Calwell,AustralianPoliticians
Cameron1851,JUJ,Cameron,Donald,Donald Norman,"Cameron, Donald Norman",male,,Wilmot,1851-11-03,1931-02-17,Mr Donald Norman Cameron,Mr Cameron,MR DONALD NORMAN CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1873,JVZ,Cameron,Malcolm,,"Cameron, Malcolm",male,,Barker,1873-07-12,1935-03-01,Mr Malcolm Cameron,Mr Cameron,MR MALCOLM CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1879,JUB,Cameron,Donald,Donald Charles,"Cameron, Donald Charles",male,,Brisbane,1879-11-19,1960-11-19,Mr Donald Charles Cameron,Mr Cameron,MR DONALD CHARLES CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1895,JTY,Cameron,Archie,,"Cameron, Archie",male,,Barker,1895-03-22,1956-08-09,Mr Archie Cameron,Mr Cameron,MR ARCHIE CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1900,JU8,Cameron,Donald,Donald Alastair,"Cameron, Donald Alastair",male,,Oxley,1900-03-17,1974-01-05,Mr Donald Alastair Cameron,Mr Cameron,MR DONALD ALASTAIR CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1913,2V4,Cameron,Clyde,,"Cameron, Clyde",male,,Hindmarsh,1913-02-11,2008-03-14,Mr Clyde Cameron,Mr Cameron,MR CLYDE CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1917,JUF,Cameron,Donald,Don James,"Cameron, Don James",male,,Lilley,1917-10-15,1964-06-22,Mr Don James Cameron,Mr Cameron,MR DON JAMES CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1930,AF4,Cameron,Ewen,,"Cameron, Ewen",male,,Indi,1930-01-12,,Mr Ewen Cameron,Mr Cameron,MR EWEN CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1938,BF4,Cameron,Ian,,"Cameron, Ian",male,,Maranoa,1938-03-08,,Mr Ian Cameron,Mr Cameron,MR IAN CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1940,9F4,Cameron,Donald,Don Milner,"Cameron, Don Milner",male,,Moreton,1940-02-06,,Mr Don Milner Cameron,Mr Cameron,MR DON MILNER CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Cameron1965,3K6,Cameron,Ross,,"Cameron, Ross",male,,Parramatta,1965-05-14,,Mr Ross Cameron,Mr Cameron,MR ROSS CAMERON,MR CAMERON,Cameron,AustralianPoliticians
CameronEoin1951,6V5,Cameron,Eoin,,"Cameron, Eoin",male,,Stirling,1951-01-04,2016-06-23,Mr Eoin Cameron,Mr Cameron,MR EOIN CAMERON,MR CAMERON,Cameron,AustralianPoliticians
Campbell1939,CF4,Campbell,Graeme,,"Campbell, Graeme",male,,Kalgoorlie,1939-08-13,,Mr Graeme Campbell,Mr Campbell,MR GRAEME CAMPBELL,MR CAMPBELL,Campbell,AustralianPoliticians
Campbell1972,HWC,Campbell,Jodie,,"Campbell, Jodie",female,,Bass,1972-01-18,,Ms Jodie Campbell,Ms Campbell,MS JODIE CAMPBELL,MS CAMPBELL,Campbell,AustralianPoliticians
Cann1871,JW6,Cann,George,,"Cann, George",male,,Nepean,1871-05-29,1948-10-18,Mr George Cann,Mr Cann,MR GEORGE CANN,MR CANN,Cann,AustralianPoliticians
Carige1938,JW8,Carige,Colin,,"Carige, Colin",male,,Capricornia,1938-07-19,2002-05-14,Mr Colin Carige,Mr Carige,MR COLIN CARIGE,MR CARIGE,Carige,AustralianPoliticians
Carlton1935,DF4,Carlton,James,Jim,"Carlton, Jim",male,,Mackellar,1935-05-13,2015-12-24,Mr Jim Carlton,Mr Carlton,MR JIM CARLTON,MR CARLTON,Carlton,AustralianPoliticians
Carpenter1863,JWA,Carpenter,William,,"Carpenter, William",male,,Fremantle,1863-04-05,1930-09-11,Mr William Carpenter,Mr Carpenter,MR WILLIAM CARPENTER,MR CARPENTER,Carpenter,AustralianPoliticians
Carr1875,JWC,Carr,Ernest,Ernie,"Carr, Ernie",male,,Macquarie,1875-09-28,1956-09-17,Mr Ernie Carr,Mr Carr,MR ERNIE CARR,MR CARR,Carr,AustralianPoliticians
Casey1890,JWE,Casey,Richard,,"Casey, Richard",male,,La Trobe,1890-08-29,1976-06-17,Mr Richard Casey,Mr Casey,MR RICHARD CASEY,MR CASEY,Casey,AustralianPoliticians
Cash1919,JWK,Cash,Earl,Doug,"Cash, Doug",male,,Stirling,1919-07-15,2002-02-15,Mr Doug Cash,Mr Cash,MR DOUG CASH,MR CASH,Cash,AustralianPoliticians
Cass1927,JNG,Cass,Moses,Moss,"Cass, Moss",male,Dr,Maribyrnong,1927-02-18,,Dr Moss Cass,Dr Cass,DR MOSS CASS,DR CASS,Cass,AustralianPoliticians
Catley1942,NT4,Catley,Robert,Bob,"Catley, Bob",male,,Adelaide,1942-09-01,,Mr Bob Catley,Mr Catley,MR BOB CATLEY,MR CATLEY,Catley,AustralianPoliticians
Catts1877,JWO,Catts,James,,"Catts, James",male,,Cook,1877-08-12,1951-11-26,Mr James Catts,Mr Catts,MR JAMES CATTS,MR CATTS,Catts,AustralianPoliticians
Causley1940,4K6,Causley,Ian,,"Causley, Ian",male,,Page,1940-10-19,,Mr Ian Causley,Mr Causley,MR IAN CAUSLEY,MR CAUSLEY,Causley,AustralianPoliticians
Chalmers1978,37998,Chalmers,James,Jim,"Chalmers, Jim",male,Dr,Rankin,1978-03-02,,Dr Jim Chalmers,Dr Chalmers,Dr JIM CHALMERS,Dr CHALMERS,Chalmers,AustralianPoliticians
Chambers1897,JWR,Chambers,Cyril,,"Chambers, Cyril",male,,Adelaide,1897-02-28,1975-10-03,Mr Cyril Chambers,Mr Chambers,MR CYRIL CHAMBERS,MR CHAMBERS,Chambers,AustralianPoliticians
Champion1972,HW9,Champion,Nicholas,Nick,"Champion, Nick",male,,Spence,1972-02-27,,Mr Nick Champion,Mr Champion,MR NICK CHAMPION,MR CHAMPION,Champion,AustralianPoliticians
Chaney1914,JWV,Chaney,Frederick,Fred Charles,"Chaney, Fred Charles",male,,Perth,1914-10-12,2001-12-17,Mr Fred Charles Chaney,Mr Chaney,MR FRED CHARLES CHANEY,MR CHANEY,Chaney,AustralianPoliticians
Chaney1941,EF4,Chaney,Frederick,Fred Michael,"Chaney, Fred Michael",male,,Pearce,1941-10-28,,Mr Fred Michael Chaney,Mr Chaney,MR FRED MICHAEL CHANEY,MR CHANEY,Chaney,AustralianPoliticians
Chanter1845,JWY,Chanter,John,,"Chanter, John",male,,Riverina,1845-02-11,1931-03-09,Mr John Chanter,Mr Chanter,MR JOHN CHANTER,MR CHANTER,Chanter,AustralianPoliticians
Chapman1864,JX7,Chapman,Austin,,"Chapman, Austin",male,,Eden-Monaro,1864-07-10,1926-01-12,Mr Austin Chapman,Mr Chapman,MR AUSTIN CHAPMAN,MR CHAPMAN,Chapman,AustralianPoliticians
Chapman1949,FF4,Chapman,Hedley,Grant,"Chapman, Grant",male,,Kingston,1949-04-27,,Mr Grant Chapman,Mr Chapman,MR GRANT CHAPMAN,MR CHAPMAN,Chapman,AustralianPoliticians
Charles1936,OT4,Charles,Robert,Bob,"Charles, Bob",male,,La Trobe,1936-07-24,2016-04-17,Mr Bob Charles,Mr Charles,MR BOB CHARLES,MR CHARLES,Charles,AustralianPoliticians
Charles1948,GF4,Charles,David,,"Charles, David",male,,Isaacs,1948-03-02,,Mr David Charles,Mr Charles,MR DAVID CHARLES,MR CHARLES,Charles,AustralianPoliticians
Charlesworth1952,TD4,Charlesworth,Richard,Ric,"Charlesworth, Ric",male,,Perth,1952-02-06,,Mr Ric Charlesworth,Mr Charlesworth,MR RIC CHARLESWORTH,MR CHARLESWORTH,Charlesworth,AustralianPoliticians
Charlton1866,JXA,Charlton,Matthew,,"Charlton, Matthew",male,,Hunter,1866-03-15,1948-12-08,Mr Matthew Charlton,Mr Charlton,MR MATTHEW CHARLTON,MR CHARLTON,Charlton,AustralianPoliticians
Cheeseman1976,HW7,Cheeseman,Darren,,"Cheeseman, Darren",male,,Corangamite,1976-06-08,,Mr Darren Cheeseman,Mr Cheeseman,MR DARREN CHEESEMAN,MR CHEESEMAN,Cheeseman,AustralianPoliticians
Chester1967,IPZ,Chester,Darren,,"Chester, Darren",male,,Gippsland,1967-09-13,,Mr Darren Chester,Mr Chester,MR DARREN CHESTER,MR CHESTER,Chester,AustralianPoliticians
Chesters1980,249710,Chesters,Lisa,,"Chesters, Lisa",female,,Bendigo,1980-02-11,,Ms Lisa Chesters,Ms Chesters,MS LISA CHESTERS,MS CHESTERS,Chesters,AustralianPoliticians
Chifley1885,A48,Chifley,Joseph,Ben,"Chifley, Ben",male,,Macquarie,1885-09-22,1951-06-13,Mr Ben Chifley,Mr Chifley,MR BEN CHIFLEY,MR CHIFLEY,Chifley,AustralianPoliticians
Child1921,HF4,Child,Gloria,Joan,"Child, Joan",female,,Henty,1921-08-03,2013-02-23,Ms Joan Child,Ms Child,MS JOAN CHILD,MS CHILD,Child,AustralianPoliticians
Chipp1925,3V4,Chipp,Donald,Don,"Chipp, Don",male,,Hotham,1925-08-21,2006-08-28,Mr Don Chipp,Mr Chipp,MR DON CHIPP,MR CHIPP,Chipp,AustralianPoliticians
Chresby1908,JUN,Chresby,Arthur,,"Chresby, Arthur",male,,Griffith,1908-02-06,1985-08-25,Mr Arthur Chresby,Mr Chresby,MR ARTHUR CHRESBY,MR CHRESBY,Chresby,AustralianPoliticians
Christensen1978,230485,Christensen,George,,"Christensen, George",male,,Dawson,1978-06-30,,Mr George Christensen,Mr Christensen,MR GEORGE CHRISTENSEN,MR CHRISTENSEN,Christensen,AustralianPoliticians
Chynoweth1941,JF4,Chynoweth,Robert,Bob,"Chynoweth, Bob",male,,Dunkley,1941-06-07,,Mr Bob Chynoweth,Mr Chynoweth,MR BOB CHYNOWETH,MR CHYNOWETH,Chynoweth,AustralianPoliticians
Ciobo1974,00AN0,Ciobo,Steven,Steve,"Ciobo, Steve",male,,Moncrieff,1974-05-29,,Mr Steve Ciobo,Mr Ciobo,MR STEVE CIOBO,MR CIOBO,Ciobo,AustralianPoliticians
Clare1972,HWL,Clare,Jason,,"Clare, Jason",male,,Blaxland,1972-03-22,,Mr Jason Clare,Mr Clare,MR JASON CLARE,MR CLARE,Clare,AustralianPoliticians
Clarey1890,JUP,Clarey,Percy,,"Clarey, Percy",male,,Bendigo,1890-01-20,1960-05-17,Mr Percy Clarey,Mr Clarey,MR PERCY CLAREY,MR CLAREY,Clarey,AustralianPoliticians
Clark1897,JUQ,Clark,Joseph,Joe,"Clark, Joe",male,,Darling,1897-07-29,1992-12-09,Mr Joe Clark,Mr Clark,MR JOE CLARK,MR CLARK,Clark,AustralianPoliticians
Clarke1857,JUU,Clarke,Francis,,"Clarke, Francis",male,,Cowper,1857-03-25,1939-04-18,Mr Francis Clarke,Mr Clarke,MR FRANCIS CLARKE,MR CLARKE,Clarke,AustralianPoliticians
Clasby1891,JUY,Clasby,John,,"Clasby, John",male,,East Sydney,,1932-01-15,Mr John Clasby,Mr Clasby,MR JOHN CLASBY,MR CLASBY,Clasby,AustralianPoliticians
Clay1900,JYJ,Clay,Lionel,,"Clay, Lionel",male,,St George,,1965-04-16,Mr Lionel Clay,Mr Clay,MR LIONEL CLAY,MR CLAY,Clay,AustralianPoliticians
Claydon1964,248181,Claydon,Sharon,,"Claydon, Sharon",female,,Newcastle,1964-04-26,,Ms Sharon Claydon,Ms Claydon,MS SHARON CLAYDON,MS CLAYDON,Claydon,AustralianPoliticians
Clayton1942,JYK,Clayton,Gareth,,"Clayton, Gareth",male,,Isaacs,1942-02-03,2010-07-01,Mr Gareth Clayton,Mr Clayton,MR GARETH CLAYTON,MR CLAYTON,Clayton,AustralianPoliticians
Cleary1952,BO5,Cleary,Philip,Phil,"Cleary, Phil",male,,Wills,1952-12-08,,Mr Phil Cleary,Mr Cleary,MR PHIL CLEARY,MR CLEARY,Cleary,AustralianPoliticians
Cleaver1917,JYO,Cleaver,Richard,,"Cleaver, Richard",male,,Swan,1917-08-16,2006-10-25,Mr Richard Cleaver,Mr Cleaver,MR RICHARD CLEAVER,MR CLEAVER,Cleaver,AustralianPoliticians
Cleeland1938,KF4,Cleeland,Peter,,"Cleeland, Peter",male,,McEwen,1938-05-31,2007-09-16,Mr Peter Cleeland,Mr Cleeland,MR PETER CLEELAND,MR CLEELAND,Cleeland,AustralianPoliticians
Coates1944,LF4,Coates,John,,"Coates, John",male,,Denison,1944-03-23,,Mr John Coates,Mr Coates,MR JOHN COATES,MR COATES,Coates,AustralianPoliticians
Cobb1945,MF4,Cobb,Michael,,"Cobb, Michael",male,,Parkes,1945-03-16,,Mr Michael Cobb,Mr Cobb,MR MICHAEL COBB,MR COBB,Cobb,AustralianPoliticians
Cobb1950,00AN1,Cobb,John,,"Cobb, John",male,,Calare,1950-02-11,,Mr John Cobb,Mr Cobb,MR JOHN COBB,MR COBB,Cobb,AustralianPoliticians
Cockle1908,JZG,Cockle,John,,"Cockle, John",male,,Warringah,1908-09-29,1966-08-03,Mr John Cockle,Mr Cockle,MR JOHN COCKLE,MR COCKLE,Cockle,AustralianPoliticians
Cohen1935,NF4,Cohen,Barry,,"Cohen, Barry",male,,Robertson,1935-04-03,2017-12-18,Mr Barry Cohen,Mr Cohen,MR BARRY COHEN,MR COHEN,Cohen,AustralianPoliticians
Coker1962,263547,Coker,Elizabeth,Libby,"Coker, Libby",female,,Corangamite,,,Ms Libby Coker,Ms Coker,MS LIBBY COKER,MS COKER,Coker,AustralianPoliticians
Coleman1892,JZK,Coleman,Percy,,"Coleman, Percy",male,,Reid,1892-10-20,1934-05-25,Mr Percy Coleman,Mr Coleman,MR PERCY COLEMAN,MR COLEMAN,Coleman,AustralianPoliticians
Coleman1928,4V4,Coleman,William,Peter,"Coleman, Peter",male,,Wentworth,1928-12-15,2019-03-31,Mr Peter Coleman,Mr Coleman,MR PETER COLEMAN,MR COLEMAN,Coleman,AustralianPoliticians
Coleman1974,241067,Coleman,David,,"Coleman, David",male,,Banks,1974-03-05,,Mr David Coleman,Mr Coleman,MR DAVID COLEMAN,MR COLEMAN,Coleman,AustralianPoliticians
Coles1892,JZO,Coles,Arthur,,"Coles, Arthur",male,,Henty,1892-08-07,1982-06-14,Mr Arthur Coles,Mr Coles,MR ARTHUR COLES,MR COLES,Coles,AustralianPoliticians
Collard1912,JZX,Collard,Frederick,Fred,"Collard, Fred",male,,Kalgoorlie,1912-06-06,1986-12-01,Mr Fred Collard,Mr Collard,MR FRED COLLARD,MR COLLARD,Collard,AustralianPoliticians
Collins1878,K07,Collins,Maurice,,"Collins, Maurice",male,,Wakefield,,1945-08-09,Mr Maurice Collins,Mr Collins,MR MAURICE COLLINS,MR COLLINS,Collins,AustralianPoliticians
Collins1886,K0D,Collins,Thomas,Tom,"Collins, Tom",male,,Hume,1886-04-06,1945-04-15,Mr Tom Collins,Mr Collins,MR TOM COLLINS,MR COLLINS,Collins,AustralianPoliticians
Collins1971,HWM,Collins,Julie,,"Collins, Julie",female,,Franklin,1971-07-03,,Ms Julie Collins,Ms Collins,MS JULIE COLLINS,MS COLLINS,Collins,AustralianPoliticians
Comber1919,K0I,Comber,Jack,,"Comber, Jack",male,,Bowman,1919-04-15,1992-10-23,Mr Jack Comber,Mr Comber,MR JACK COMBER,MR COMBER,Comber,AustralianPoliticians
Combet1958,YW6,Combet,Gregory,Greg,"Combet, Greg",male,,Charlton,1958-04-28,,Mr Greg Combet,Mr Combet,MR GREG COMBET,MR COMBET,Combet,AustralianPoliticians
Conaghan1971,279991,Conaghan,Patrick,Pat,"Conaghan, Pat",male,,Cowper,1971-01-31,,Mr Pat Conaghan,Mr Conaghan,MR PAT CONAGHAN,MR CONAGHAN,Conaghan,AustralianPoliticians
Conelan1895,K0K,Conelan,William,,"Conelan, William",male,,Griffith,1895-12-23,1983-02-28,Mr William Conelan,Mr Conelan,MR WILLIAM CONELAN,MR CONELAN,Conelan,AustralianPoliticians
Connelly1978,282984,Connelly,Vincent,Vince,"Connelly, Vince",male,,,,,Mr Vince Connelly,Mr Connelly,MR VINCE CONNELLY,MR CONNELLY,Connelly,AustralianPoliticians
Connolly1939,QF4,Connolly,David,,"Connolly, David",male,,Bradfield,1939-07-20,,Mr David Connolly,Mr Connolly,MR DAVID CONNOLLY,MR CONNOLLY,Connolly,AustralianPoliticians
Connor1907,K0O,Connor,Reginald,Rex,"Connor, Rex",male,,Cunningham,1907-01-20,1977-08-22,Mr Rex Connor,Mr Connor,MR REX CONNOR,MR CONNOR,Connor,AustralianPoliticians
Conquest1930,K17,Conquest,Bryan,,"Conquest, Bryan",male,,Hinkler,1930-07-20,2018-01-02,Mr Bryan Conquest,Mr Conquest,MR BRYAN CONQUEST,MR CONQUEST,Conquest,AustralianPoliticians
Conroy1864,K4E,Conroy,Alfred,,"Conroy, Alfred",male,,Werriwa,1864-04-07,1920-11-28,Mr Alfred Conroy,Mr Conroy,MR ALFRED CONROY,MR CONROY,Conroy,AustralianPoliticians
Conroy1979,249127,Conroy,Patrick,Pat,"Conroy, Pat",male,,Shortland,1979-05-10,,Mr Pat Conroy,Mr Conroy,MR PAT CONROY,MR CONROY,Conroy,AustralianPoliticians
Considine1885,K4F,Considine,Michael,,"Considine, Michael",male,,Barrier,,1959-11-02,Mr Michael Considine,Mr Considine,MR MICHAEL CONSIDINE,MR CONSIDINE,Considine,AustralianPoliticians
Cook1860,F4S,Cook,Joseph,,"Cook, Joseph",male,,Parramatta,1860-12-07,1947-07-30,Mr Joseph Cook,Mr Cook,MR JOSEPH COOK,MR COOK,Cook,AustralianPoliticians
Cook1868,K4M,Cook,Robert,,"Cook, Robert",male,,Indi,1868-04-18,1930-05-21,Mr Robert Cook,Mr Cook,MR ROBERT COOK,MR COOK,Cook,AustralianPoliticians
Cooke1847,K4P,Cooke,Samuel,,"Cooke, Samuel",male,,Wannon,1847-03-12,1929-06-26,Mr Samuel Cooke,Mr Cooke,MR SAMUEL COOKE,MR COOKE,Cooke,AustralianPoliticians
Cooke1938,K4O,Cooke,Nelson,Marshall,"Cooke, Marshall",male,,Petrie,1938-03-04,,Mr Marshall Cooke,Mr Cooke,MR MARSHALL COOKE,MR COOKE,Cooke,AustralianPoliticians
Coon1869,K5J,Coon,Jabez,,"Coon, Jabez",male,,Batman,,1935-04-15,Mr Jabez Coon,Mr Coon,MR JABEZ COON,MR COON,Coon,AustralianPoliticians
Cope1907,K5L,Cope,James,Jim,"Cope, Jim",male,,Sydney,1907-11-26,1999-02-03,Mr Jim Cope,Mr Cope,MR JIM COPE,MR COPE,Cope,AustralianPoliticians
Corbett1906,K5O,Corbett,James,,"Corbett, James",male,,Maranoa,1906-07-17,2005-03-03,Mr James Corbett,Mr Corbett,MR JAMES CORBETT,MR CORBETT,Corbett,AustralianPoliticians
Corboy1896,K5P,Corboy,Edwin,Ted,"Corboy, Ted",male,,Swan,1896-08-24,1950-08-06,Mr Ted Corboy,Mr Corboy,MR TED CORBOY,MR CORBOY,Corboy,AustralianPoliticians
Corcoran1951,009CW,Corcoran,Ann,,"Corcoran, Ann",female,,Isaacs,1951-09-21,,Ms Ann Corcoran,Ms Corcoran,MS ANN CORCORAN,MS CORCORAN,Corcoran,AustralianPoliticians
Corser1852,K6S,Corser,Edward,,"Corser, Edward",male,,Wide Bay,,1928-07-31,Mr Edward Corser,Mr Corser,MR EDWARD CORSER,MR CORSER,Corser,AustralianPoliticians
Corser1882,K6Q,Corser,Bernard,,"Corser, Bernard",male,,Wide Bay,1882-01-04,1967-12-15,Mr Bernard Corser,Mr Corser,MR BERNARD CORSER,MR CORSER,Corser,AustralianPoliticians
Costa1900,K6T,Costa,Dominic,,"Costa, Dominic",male,,Banks,1900-12-10,1976-09-23,Mr Dominic Costa,Mr Costa,MR DOMINIC COSTA,MR COSTA,Costa,AustralianPoliticians
Costello1957,CT4,Costello,Peter,,"Costello, Peter",male,,Higgins,1957-08-14,,Mr Peter Costello,Mr Costello,MR PETER COSTELLO,MR COSTELLO,Costello,AustralianPoliticians
Cotter1935,K6U,Cotter,John,Mick,"Cotter, Mick",male,,Kalgoorlie,1935-03-21,,Mr Mick Cotter,Mr Cotter,MR MICK COTTER,MR COTTER,Cotter,AustralianPoliticians
